Spikes,Mean Firing Rate,Mean Inter-Spike interval,Median Inter-Spike interval,Ratio median ISI over mean ISI,Inter-spike interval variance,Coefficient of variation_ISI,Partial Autocorrelaction Function ISI,Bursts,Mean Burst Rate,Mean Burst Length,Burst Length Variance,Burst Length Coefficient of Variation,Mean Inter-Burst Interval,Variance Inter-Burst Interval,Coefficient of Variation IBI,Partial Autocorrelation Function IBI,Mean Intra-Burst Firing Rate,Mean Spikes per Burst,Mean Absolute Deviation Spikes per Burst,Isolated Spikes,Mean Absolute Spike Amplitude,Median Absolute Spike Amplitude,Coefficient of Variation Absolute Spike Amplitude,Network Bursts,Mean Network Burst Duration,Mean Network Burst Core Duration,Coefficient of Variation Network Burst Core Duration,Network Inter-Burst Interval,Partial Autocorrelation Function NIBI,Network Burst to Network Burst Core ratio,NIBI Variance,Coefficient of Variation NIBI,Mean Spikes per Network Burst,Network Burst Firing Rate,Network Burst ISI,Portion of Spikes in Network Bursts,Portion of Bursts in Network Bursts,Ration Left Outer NB over NB Core,Ration Right Outer NB over NB Core,Ratio Left Outer over Right Outer NB,Participating Electrodes,Classification,data_source
2338.0,7.793333333333333,0.1279654794520548,0.0420000000000015,0.3282135164877638,0.187013097274085,3.37942788500314,0.0165046315851851,39.0,0.13,3.8665394871794887,9.333977413486911,0.7901525081987959,3.8303726315789457,4.340917184093065,0.5439384064152419,0.134861695396528,15.163109179594754,57.12820512820513,42.28007889546351,0.0470487596236098,1.1996100908517577e-05,1.1427794654007428e-05,0.2053448893300968,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250228_SCA1(000)_output_Features.csv
160.0,0.5333333333333334,1.844893368674699,0.1324000000000094,0.0703444287210515,12.131636559863864,1.816271148955893,-0.2309932439701452,0.5,0.0016666666666666,0.2542399999999958,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,23.599748269352183,6.0,0.0,0.9605263157894736,7.1952522226623875e-06,6.8913864091139335e-06,0.1249680874065316,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250228_SCA1(000)_output_Features.csv
642.4444444444445,2.1414814814814815,2.3152568017733692,1.5719288888888925,0.4842877400480906,12.841024716236838,1.6139375424391451,0.0388823718253156,15.555555555555555,0.0518518518518518,1.0214004756335244,0.9869000308553758,0.57121226956089,13.846045414387037,351.63401657038884,0.8732817830071267,-0.1642039404507553,27.882817741642032,28.143957115009744,18.3891759857734,0.491116903511835,1.144825896189907e-05,1.091683517998671e-05,0.157839815956937,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_54,20250228_SCA1(000)_output_Features.csv
714.4,2.3813333333333335,0.8080472642857346,0.4644160000000014,0.4503281165687099,2.232095797215825,1.7849326485359327,-0.0244793833747498,16.0,0.0533333333333333,0.2699401253918488,0.0206400490306889,0.4427835835544896,8.953104260651632,62.94716665963492,0.7607156707113002,-0.123292636554452,28.368617127589665,6.39576802507837,1.1564450034885665,0.7445120607362428,1.0317140292046697e-05,1.0016516654582849e-05,0.2088365422190569,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_54,20250228_SCA1(000)_output_Features.csv
892.3333333333334,2.9744444444444444,0.6606716127889167,0.3963733333333342,0.5773968737529936,0.9006966831663735,1.3071103829820918,0.1020240117044081,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,8.562820804561775e-06,8.294848618556804e-06,0.1512308114413804,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250228_SCA1(000)_output_Features.csv
1005.2,3.3506666666666662,0.4198523471617248,0.2996160000000031,0.6599199128806387,0.3460546812607724,1.6640515678752013,0.1330678740093064,10.2,0.034,1.378181960784314,0.1515396834079203,0.2824597866384976,4.5621328000000005,8.41935421327616,0.6360210178832609,0.3701255221362961,25.138654141176165,34.21568627450981,11.326412918108424,0.0022870211549457,1.01398123522785e-05,1.007226503154586e-05,0.1186577770613789,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250228_SCA1(000)_output_Features.csv
0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_46,20250203_SCA1_first_test(000)_output_Features.csv
31.0,0.1033333333333333,8.74704275862069,8.49720000000002,0.9714368883844272,54.71250543601998,0.84563325181166,-0.4400173717279581,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,7.97674188773688e-06,7.84585083564601e-06,0.0678510682693715,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_46,20250203_SCA1_first_test(000)_output_Features.csv
0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
32.0,0.1066666666666666,9.220296,5.085599999999985,0.5515658065641261,132.61468153137068,1.248966931560465,-0.2015755680278552,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,8.92011929091194e-06,8.653448993767618e-06,0.1057262452459927,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
233.0,0.7766666666666666,4.567404273255814,1.9728000000000008,0.3582843070733402,48.30166746108302,2.0334008686226994,-0.0809716323179921,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.0446145166707603e-05,1.026971795415194e-05,0.1283576928285945,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_54,20250203_SCA1_first_test(000)_output_Features.csv
65.5,0.2183333333333333,4.3678996691729335,1.7483399999999951,0.4202212756017387,105.26630149200945,1.990933163834157,-0.1252607039082159,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.0444559875654324e-05,1.0994152399913197e-05,0.1875311198856149,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_54,20250203_SCA1_first_test(000)_output_Features.csv
73.5,0.245,5.773489144542773,2.479939999999999,0.5230358185023403,58.75368381700328,1.006418650851403,0.0004820188220453,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,6.386686446020407e-06,6.199883932986351e-06,0.1013141165360057,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
115.0,0.3833333333333333,2.640741946902655,0.82592,0.3127605864589409,18.471131845918347,1.6274992237086232,0.1068594077079166,1.0,0.0033333333333333,0.2703199999999981,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,18.496596626220903,5.0,0.0,0.9565217391304348,6.94059152844092e-06,6.699574728946992e-06,0.1106282820140937,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_46,20250203_SCA1_first_test(000)_output_Features.csv
72.0,0.24,4.253456,3.8166799999999768,0.8973126793835359,22.989795738624007,1.127263932551753,-0.1817036241891967,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,8.668629422320878e-06,8.457153193286494e-06,0.0801298820884071,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_46,20250203_SCA1_first_test(000)_output_Features.csv
71.0,0.2366666666666667,5.745434412055338,4.292466666666662,0.7760284334777475,33.96397255714512,0.960729963846183,0.0405825641726151,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,8.48016477064213e-06,7.913168148998269e-06,0.1376839661528877,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
122.0,0.4066666666666667,2.3511794152046783,0.132499999999999,0.0561256167289852,34.80118681230408,2.545050955618392,-0.0113595171747831,3.0,0.01,0.8064079999999961,0.4900340106240061,0.524372193119077,46.75272000000001,508.2086898144003,0.4821855160605651,-0.7649095851949461,13.46912421182059,8.0,1.4,0.763604525862069,9.141403402684932e-06,9.177233183993738e-06,0.1263204850711522,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
286.0,0.9533333333333334,1.9218026131429125,0.0972999999999935,0.1361332155168945,20.85998249963147,1.8343438628705255,-0.0535347558639175,11.5,0.0383333333333333,0.2605341176470602,0.0155156081974612,0.4641627883698602,32.683113000000006,350.33129622942204,0.6350492478102823,-0.1153457634295876,29.23570083687939,6.357843137254902,0.8245866974240679,0.6637396694214877,1.0127315858580298e-05,9.468938753554992e-06,0.2308284992770624,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_54,20250203_SCA1_first_test(000)_output_Features.csv
300.8,1.0026666666666666,5.274091345478897,3.2141120000000027,0.4367346377113499,48.660191077542706,1.7399545203600937,0.1179136194972024,12.2,0.0406666666666666,1.3252190303030318,0.5260703162211487,0.5586628453188092,21.412257777777786,469.0103921523756,0.9343766853742558,-0.2453804693566454,14.804894728429383,14.515151515151516,4.585491276400368,0.4382006998898321,8.32492114317415e-06,8.265740891506274e-06,0.122602823145198,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_54,20250203_SCA1_first_test(000)_output_Features.csv
0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
127.0,0.4233333333333333,2.3421120000000006,1.7179199999999994,0.7334918227650936,4.684171220070405,0.9240781927326625,0.0783117869523152,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,8.154946805523789e-06,7.892415198265578e-06,0.0919398087247525,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_46,20250203_SCA1_first_test(000)_output_Features.csv
251.0,0.8366666666666667,3.705566943231441,1.9755600000000009,0.3631581744280449,27.682765410726276,1.2244206063677228,-0.3097170643087332,2.0,0.0066666666666666,0.2412400000000119,0.0002818064,0.0695866783201365,33.59717333333332,40.004553055288845,0.1882573631408677,-666.0,20.829994623112807,5.0,0.0,0.9565217391304348,7.226222741364378e-06,7.046581973440893e-06,0.1206510630916234,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_46,20250203_SCA1_first_test(000)_output_Features.csv
132.33333333333334,0.4411111111111112,2.6838064158917234,0.207893333333331,0.0671466890542828,25.57113841934458,1.9394875107236371,-0.0068825199470236,6.0,0.02,0.450472,0.1274910763519972,0.5072893887626084,68.56466000000002,1383.646385330629,0.3925215670374362,-0.1862921494305732,21.585395537704425,7.133333333333333,0.8666666666666666,0.5197634609399315,8.19303449565351e-06,7.953459238185665e-06,0.1391733845770639,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
218.0,0.7266666666666667,1.3766559259259257,0.0666800000000051,0.048436213249986,9.551641554087096,2.244985806308466,0.0568193121040022,15.0,0.05,0.8486293333333343,0.1417821746062247,0.4437034210646114,19.318885714285717,143.8750995103675,0.62088439578535,-0.3814785249539361,12.833190149509754,9.666666666666666,1.9555555555555555,0.3348623853211009,9.370923663810928e-06,9.27629731900369e-06,0.2040852129932999,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
76.0,0.2533333333333333,4.321069166666667,2.0207799999999985,0.3797170595890148,47.35202092050818,1.7282809292576795,-0.1565430682940392,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,6.858726008621444e-06,6.576211914432131e-06,0.1182795348555126,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_54,20250203_SCA1_first_test(000)_output_Features.csv
106.75,0.3558333333333333,5.04060687544184,3.853449999999997,0.6046402505256524,31.27102938634552,1.378775816499748,-0.0724076808858096,5.25,0.0175,0.4801371428571402,0.1055452989823129,0.6766345090011174,12.772360000000004,110.29997813088008,0.8222740074146238,0.1419696901975908,22.21614342978588,9.047619047619047,1.4875283446712018,0.3356643356643356,7.313826255474619e-06,7.1352019024014015e-06,0.1191287183994245,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_54,20250203_SCA1_first_test(000)_output_Features.csv
138.5,0.4616666666666666,2.6939472198832,1.0103599999999986,0.4230104180609491,13.328448338816616,1.2686937757360606,-0.168531908723145,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,8.190896877505253e-06,8.405187357477387e-06,0.1911611018190779,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
212.0,0.7066666666666667,3.4053003329246523,2.5318533333333284,0.6161127638141909,21.50666434852406,1.3227464669170803,0.0338017130676882,1.3333333333333333,0.0044444444444444,0.2118799999999998,0.0145836464,0.5699583212058816,58.87488000000001,146.12813665279998,0.2053226629613377,-666.0,47.47387793553519,6.5,1.5,0.9487179487179488,6.937620240852692e-06,6.730651794985428e-06,0.1090646517523791,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
207.0,0.69,1.4063270243902437,0.0575199999999966,0.0409008708518107,8.212475896333098,2.0377492012871175,0.0467516333119131,16.0,0.0533333333333333,0.3624500000000008,0.0612330054999995,0.6827232361940389,16.977909333333336,141.12620120052625,0.6997124730986023,0.1362236016634514,25.129274315341696,7.1875,1.734375,0.4444444444444444,1.0488423836459254e-05,9.991422985572508e-06,0.1546711097506133,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_46,20250203_SCA1_first_test(000)_output_Features.csv
223.0,0.7433333333333333,1.3263417194570135,0.4596799999999996,0.3465773512637349,3.0172243618667247,1.3096292686143989,-0.0523602654518243,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,8.756742953903525e-06,8.47336032255815e-06,0.1046183831415763,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_46,20250203_SCA1_first_test(000)_output_Features.csv
0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
80.66666666666667,0.2688888888888889,4.492193547969355,2.5599600000000087,0.5809843625089077,37.38977702096221,1.1756540736055257,-0.2014920622541083,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,6.830280504814829e-06,6.710791838690594e-06,0.1050842007493243,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_54,20250203_SCA1_first_test(000)_output_Features.csv
1052.0,3.506666666666667,0.2851264,0.1837999999999908,0.6446263832461353,0.1548694907567546,1.3802110639060594,0.0141537080978197,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.8960186458135815e-05,1.4236846275681689e-05,0.6191591236760176,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_54,20250203_SCA1_first_test(000)_output_Features.csv
99.4,0.3313333333333333,3.5518930320325204,1.6609279999999975,0.3659407220893523,27.93171648021867,1.5769370996731251,-0.1230400794123236,0.8,0.0026666666666666,0.5765399999999996,0.0099007532000001,0.1725856464618009,44.59224,788.5689652607998,0.6297389442795511,-666.0,14.144818835627568,8.0,0.5,0.6521739130434783,5.870468438420545e-06,5.771348113744233e-06,0.0683642602689892,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
361.5,1.205,2.5719481850905113,2.060459999999992,0.563185045567995,8.317215125688124,1.220938794896011,-0.0269507550677913,6.0,0.02,0.7724933333333416,0.0564103379555562,0.307457159586658,17.894538181818177,323.38061009697856,1.0049315780889612,0.0647340446433241,10.56886069801435,7.833333333333333,1.1944444444444446,0.8582202111613877,9.04367359404394e-06,9.397090858174528e-06,0.1703676568584593,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_46,20250203_SCA1_first_test(000)_output_Features.csv
243.0,0.81,1.2170426556016598,0.0846400000000073,0.0695456314620004,14.951272932534025,3.177117559517665,-0.0525598464284435,13.0,0.0433333333333333,1.131606153846156,0.1300136669159756,0.3186392000655002,21.82983333333333,59.78815162075551,0.3542070032410712,-0.3235315956202158,12.246234617420184,13.076923076923077,1.7751479289940828,0.3004115226337448,7.733502950854006e-06,7.50242763724683e-06,0.1172885999254121,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_46,20250203_SCA1_first_test(000)_output_Features.csv
38.0,0.1266666666666666,7.3349,2.72768000000001,0.3718769172040532,63.24819023728887,1.0842510573658433,0.4701439388953278,2.0,0.0066666666666666,0.2437600000000017,0.0157552704000004,0.514932720708897,132.28744,-666.0,-666.0,-666.0,29.267353888223013,5.5,0.5,0.7105263157894737,1.1184145498990772e-05,1.1174701744055082e-05,0.1815334939282117,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
716.0,2.3866666666666667,0.4126592717086835,0.0467999999999904,0.113410756060823,1.077894333441486,2.515918027631601,0.1272956149087466,33.0,0.11,0.8298836363636378,0.0968614516716234,0.3750233297694234,8.275152499999997,3.5384660335437346,0.227316787342084,-0.3027627497596905,22.425749758520578,17.21212121212121,2.898071625344352,0.2067039106145251,9.429766989320004e-06,9.303556789679194e-06,0.1306618718873116,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
84.0,0.28,3.4763328324388794,3.0740199999999938,0.9098883343923664,12.301465392604712,0.9987521582607936,-0.1938867288453793,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,6.220221618973409e-06,6.108635071696819e-06,0.0900527933425539,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_54,20250203_SCA1_first_test(000)_output_Features.csv
71.0,0.2366666666666666,4.418165302144249,1.631119999999994,0.4357583498906808,30.81077229550816,1.1235744633926068,-0.1632327515842316,0.5,0.0016666666666666,0.1592800000000238,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,31.39126067302393,5.0,0.0,0.9152542372881356,7.643170826850049e-06,7.310174552489837e-06,0.1333519375114101,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_54,20250203_SCA1_first_test(000)_output_Features.csv
249.0,0.83,2.091811885923441,0.4928799999999995,0.1566597228888969,12.748081243307825,2.4945793383568424,-0.117376780575365,13.5,0.045,0.4066903703703709,0.0260266245443071,0.3966843200674847,10.575710769230769,30.20056676237635,0.5196345051197321,-0.3221285978834614,37.83407876344182,14.592592592592592,3.7722908093278456,0.0551558752997601,6.904558159214842e-06,6.822485634821287e-06,0.097289507212449,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
190.5,0.635,1.89849521299639,0.0480800000000076,0.0351962175798674,36.80361594859925,2.7149967718757333,-0.0839837056038844,18.5,0.0616666666666666,0.4093078321678308,0.0191009770577345,0.3355114121999313,18.90668,190.984357557504,0.6836166790232143,-0.2613105277459893,21.774177370407617,7.963286713286713,1.1987505501491516,0.1972907442546911,7.173383588651421e-06,6.949561610945101e-06,0.1526535671021772,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250203_SCA1_first_test(000)_output_Features.csv
79.0,0.2633333333333333,5.073840862375152,2.8406666666666696,0.4167360721906943,64.8103109805886,1.626126313185863,-0.0852489050234744,1.3333333333333333,0.0044444444444444,0.2750266666666702,0.004635188622221,0.2657247329363185,114.42672,696.3856543744002,0.2306202607223208,-666.0,21.35858302256415,5.666666666666666,0.5555555555555555,0.8911935522105013,7.746712407892537e-06,7.353790029730812e-06,0.1388141142344036,0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_46,20250203_SCA1_first_test(000)_output_Features.csv
