id,date,well,electrode,Spikes,Bursts,present_in_file,is_active
1,2024-04-09,17,5,3,0,True,True
1,2024-04-09,17,6,1,0,True,True
1,2024-04-09,17,7,2,0,True,True
1,2024-04-09,17,8,1,0,True,True
1,2024-04-09,17,9,0,0,True,False
1,2024-04-09,17,10,1,0,True,True
1,2024-04-09,17,11,4,0,True,True
1,2024-04-09,17,12,3,0,True,True
1,2024-04-09,17,13,3,0,True,True
1,2024-04-09,17,14,3,0,True,True
1,2024-04-09,17,15,0,0,True,False
1,2024-04-09,17,16,23,2,True,True
1,2024-04-09,18,1,3,0,True,True
1,2024-04-09,18,2,1,0,True,True
1,2024-04-09,18,3,3,0,True,True
1,2024-04-09,18,4,1,0,True,True
1,2024-04-09,18,5,0,0,True,False
1,2024-04-09,18,6,1,0,True,True
1,2024-04-09,18,7,0,0,True,False
1,2024-04-09,18,8,0,0,True,False
1,2024-04-09,18,9,0,0,True,False
1,2024-04-09,18,10,0,0,True,False
1,2024-04-09,18,11,5,0,True,True
1,2024-04-09,18,12,20,0,True,True
1,2024-04-09,18,13,1,0,True,True
1,2024-04-09,18,14,122,5,True,True
1,2024-04-09,18,15,1,0,True,True
1,2024-04-09,18,16,8,0,True,True
1,2024-04-09,19,1,3,0,True,True
1,2024-04-09,19,2,3,0,True,True
1,2024-04-09,19,3,3,0,True,True
1,2024-04-09,19,4,0,0,True,False
1,2024-04-09,19,5,0,0,True,False
1,2024-04-09,19,6,0,0,True,False
1,2024-04-09,19,7,2,0,True,True
1,2024-04-09,19,8,3,0,True,True
1,2024-04-09,19,9,0,0,True,False
1,2024-04-09,19,10,1,0,True,True
1,2024-04-09,19,11,0,0,True,False
1,2024-04-09,19,12,1,0,True,True
1,2024-04-09,19,13,3,0,True,True
1,2024-04-09,19,14,0,0,True,False
1,2024-04-09,19,15,1,0,True,True
1,2024-04-09,19,16,0,0,True,False
1,2024-04-09,20,1,4,0,True,True
1,2024-04-09,20,2,0,0,True,False
1,2024-04-09,20,3,3,0,True,True
1,2024-04-09,20,4,3,0,True,True
1,2024-04-09,20,5,2,0,True,True
1,2024-04-09,20,6,1,0,True,True
1,2024-04-09,20,7,2,0,True,True
1,2024-04-09,20,8,0,0,True,False
1,2024-04-09,20,9,3,0,True,True
1,2024-04-09,20,10,3,0,True,True
1,2024-04-09,20,11,0,0,True,False
1,2024-04-09,20,12,1,0,True,True
1,2024-04-09,20,13,1,0,True,True
1,2024-04-09,20,14,2,0,True,True
1,2024-04-09,20,15,2,0,True,True
1,2024-04-09,20,16,2,0,True,True
1,2024-04-09,21,1,3,0,True,True
1,2024-04-09,21,2,1,0,True,True
1,2024-04-09,21,3,0,0,True,False
1,2024-04-09,21,4,2,0,True,True
1,2024-04-09,21,5,1,0,True,True
1,2024-04-09,21,6,2,0,True,True
1,2024-04-09,21,7,3,0,True,True
1,2024-04-09,21,8,2,0,True,True
1,2024-04-09,21,9,3,0,True,True
1,2024-04-09,21,10,1,0,True,True
1,2024-04-09,21,11,2,0,True,True
1,2024-04-09,21,12,1,0,True,True
1,2024-04-09,21,13,2,0,True,True
1,2024-04-09,21,14,1,0,True,True
1,2024-04-09,21,15,0,0,True,False
1,2024-04-09,21,16,1,0,True,True
1,2024-04-09,22,1,2,0,True,True
1,2024-04-09,22,2,2,0,True,True
1,2024-04-09,22,3,311,22,True,True
1,2024-04-09,22,4,6,0,True,True
1,2024-04-09,22,5,11,0,True,True
1,2024-04-09,22,6,2,0,True,True
1,2024-04-09,22,7,2,0,True,True
1,2024-04-09,22,8,2,0,True,True
1,2024-04-09,22,9,1,0,True,True
1,2024-04-09,22,10,2,0,True,True
1,2024-04-09,22,11,1,0,True,True
1,2024-04-09,22,12,6,0,True,True
1,2024-04-09,22,13,69,0,True,True
