well,electrode,n_measurements,bursts_n_nonzero,bursts_fraction_zero,bursts_total,bursts_mean,bursts_median,bursts_std,bursts_min,bursts_max
43,16,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
44,1,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
44,2,41,11,0.7317073170731707,313.0,7.634146341463414,0.0,16.632432319959964,2.0,69.0
44,3,41,2,0.9512195121951219,12.0,0.2926829268292683,0.0,1.3828214353094255,4.0,8.0
44,4,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
44,5,41,7,0.8292682926829268,70.0,1.7073170731707317,0.0,6.8601891462226625,1.0,42.0
44,6,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
44,7,41,1,0.975609756097561,3.0,0.07317073170731707,0.0,0.46852128566581824,3.0,3.0
44,8,41,1,0.975609756097561,35.0,0.8536585365853658,0.0,5.466081666101213,35.0,35.0
44,9,41,1,0.975609756097561,5.0,0.12195121951219512,0.0,0.7808688094430303,5.0,5.0
44,10,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
44,11,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
44,12,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
44,13,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
44,14,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
44,15,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
44,16,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
45,1,41,18,0.5609756097560976,474.0,11.560975609756097,0.0,19.880956692885537,1.0,83.0
45,2,41,13,0.6829268292682927,1359.0,33.146341463414636,0.0,73.59672580203882,1.0,267.0
45,3,41,6,0.8536585365853658,13.0,0.3170731707317073,0.0,0.8786075457860553,1.0,4.0
45,4,41,19,0.5365853658536586,2744.0,66.92682926829268,0.0,99.38168599996239,2.0,296.0
45,5,41,8,0.8048780487804879,129.0,3.1463414634146343,0.0,8.412969082344699,2.0,39.0
45,6,41,4,0.9024390243902439,89.0,2.1707317073170733,0.0,7.899058295215925,2.0,38.0
45,7,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
45,8,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
45,9,41,7,0.8292682926829268,124.0,3.024390243902439,0.0,9.081541182194927,1.0,42.0
45,10,41,6,0.8536585365853658,152.0,3.707317073170732,0.0,16.141939013698174,4.0,101.0
45,11,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
45,12,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
45,13,41,7,0.8292682926829268,456.0,11.121951219512194,0.0,35.51351511886089,1.0,165.0
45,14,41,1,0.975609756097561,1.0,0.024390243902439025,0.0,0.15617376188860604,1.0,1.0
45,15,41,4,0.9024390243902439,351.0,8.560975609756097,0.0,26.884055479491746,65.0,107.0
45,16,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
46,1,41,16,0.6097560975609756,1005.0,24.51219512195122,0.0,47.5920801978751,1.0,179.0
46,2,41,6,0.8536585365853658,46.0,1.1219512195121952,0.0,4.456428625879806,1.0,27.0
46,3,41,20,0.5121951219512195,1012.0,24.682926829268293,0.0,35.568552841231984,4.0,104.0
46,4,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
46,5,41,3,0.926829268292683,56.0,1.3658536585365855,0.0,8.120209657271712,1.0,52.0
46,6,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
46,7,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
46,8,41,4,0.9024390243902439,29.0,0.7073170731707317,0.0,3.3559194152945953,1.0,21.0
46,9,41,6,0.8536585365853658,80.0,1.951219512195122,0.0,7.523135049672427,1.0,45.0
46,10,41,3,0.926829268292683,315.0,7.682926829268292,0.0,39.709217459168244,30.0,252.0
46,11,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
46,12,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
46,13,41,2,0.9512195121951219,89.0,2.1707317073170733,0.0,9.710567540119348,43.0,46.0
46,14,41,11,0.7317073170731707,775.0,18.902439024390244,0.0,42.24973661340907,1.0,180.0
46,15,41,5,0.8780487804878049,314.0,7.658536585365853,0.0,28.001437245342927,2.0,135.0
46,16,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
47,1,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
47,2,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
47,3,41,12,0.7073170731707317,355.0,8.658536585365853,0.0,21.258656773297744,1.0,79.0
47,4,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
47,5,41,4,0.9024390243902439,42.0,1.024390243902439,0.0,3.8307166749712045,3.0,21.0
47,6,41,5,0.8780487804878049,399.0,9.731707317073171,0.0,26.721736835621204,64.0,94.0
47,7,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
47,8,41,2,0.9512195121951219,14.0,0.34146341463414637,0.0,1.8922176948961364,2.0,12.0
47,9,41,3,0.926829268292683,284.0,6.926829268292683,0.0,36.40699812117338,16.0,231.0
47,10,41,4,0.9024390243902439,83.0,2.024390243902439,0.0,7.577888244352937,3.0,34.0
47,11,41,4,0.9024390243902439,141.0,3.4390243902439024,0.0,12.241423080034048,2.0,51.0
47,12,41,1,0.975609756097561,1.0,0.024390243902439025,0.0,0.15617376188860604,1.0,1.0
47,13,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
47,14,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
47,15,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
47,16,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
48,1,41,2,0.9512195121951219,43.0,1.048780487804878,0.0,4.753689196362101,18.0,25.0
48,2,41,2,0.9512195121951219,8.0,0.1951219512195122,0.0,0.9802936344565832,2.0,6.0
48,3,41,1,0.975609756097561,19.0,0.4634146341463415,0.0,2.9673014758835157,19.0,19.0
48,4,41,2,0.9512195121951219,3.0,0.07317073170731707,0.0,0.34570535882735637,1.0,2.0
48,5,41,6,0.8536585365853658,81.0,1.975609756097561,0.0,9.443219273314712,1.0,60.0
48,6,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
48,7,41,1,0.975609756097561,40.0,0.975609756097561,0.0,6.246950475544242,40.0,40.0
48,8,41,3,0.926829268292683,112.0,2.731707317073171,0.0,11.000055432232836,12.0,51.0
48,9,41,1,0.975609756097561,42.0,1.024390243902439,0.0,6.559297999321454,42.0,42.0
48,10,41,4,0.9024390243902439,74.0,1.8048780487804879,0.0,7.849265928082453,2.0,48.0
48,11,41,4,0.9024390243902439,60.0,1.4634146341463414,0.0,6.8084416755069945,1.0,41.0
48,12,41,13,0.6829268292682927,412.0,10.048780487804878,0.0,20.766500932405773,1.0,73.0
48,13,41,1,0.975609756097561,17.0,0.4146341463414634,0.0,2.6549539521063035,17.0,17.0
48,14,41,1,0.975609756097561,12.0,0.2926829268292683,0.0,1.874085142663273,12.0,12.0
48,15,41,1,0.975609756097561,20.0,0.4878048780487805,0.0,3.123475237772121,20.0,20.0
48,16,41,5,0.8780487804878049,225.0,5.487804878048781,0.0,17.34664513849798,15.0,81.0
